rank,source_file,year,title,abstract,venue,institution,document_type,doi,url,landing_page_url,pdf_url,authors,first_author,citations,record_id,matched_terms,matched_l3,record_type,title_key,doi_key,candidate_url,url_key,score,selection_reason,checked_url,access_ok,status_code,final_url,content_type,access_error
96,,2025,"Artificial intelligence in stroke rehabilitation: From acute care to
   long-term recovery","Stroke is a leading cause of disability worldwide, driving the need for
   advanced rehabilitation strategies. The integration of Artificial
   Intelligence (AI) into stroke rehabilitation presents significant
   advancements across the continuum of care, from acute diagnosis to
   long-term recovery. This review explores AI's role in stroke
   rehabilitation, highlighting its impact on early diagnosis, motor
   recovery, and cognitive rehabilitation. AI-driven imaging techniques,
   such as deep learning applied to CT and MRI scans, improve early
   diagnosis and identify ischemic penumbra, enabling timely, personalized
   interventions. AI-assisted decision support systems optimize acute
   stroke treatment, including thrombolysis and endovascular therapy. In
   motor rehabilitation, AI-powered robotics and exoskeletons provide
   precise, adaptive assistance, while AI-augmented Virtual and Augmented
   Reality environments offer immersive, tailored recovery experiences.
   Brain-Computer Interfaces utilize AI for neurorehabilitation through
   neural signal processing, supporting motor recovery. Machine learning
   models predict functional recovery outcomes and dynamically adjust
   therapy intensities. Wearable technologies equipped with AI enable
   continuous monitoring and real-time feedback, facilitating home-based
   rehabilitation. AI-driven tele-rehabilitation platforms overcome
   geographic barriers by enabling remote assessment and intervention. The
   review also addresses the ethical, legal, and regulatory challenges
   associated with AI implementation, including data privacy and technical
   integration. Future research directions emphasize the transformative
   potential of AI in stroke rehabilitation, with case studies and clinical
   trials illustrating the practical benefits and efficacy of AI
   technologies in improving patient recovery.",NEUROSCIENCE,,Review,10.1016/j.neuroscience.2025.03.017,,,,"Kopalli, Spandana Rajendra and Shukla, Madhu and Jayaprakash, B. and
   Kundlas, Mayank and Srivastava, Ankur and Jagtap, Jayant and Gulati,
   Monica and Chigurupati, Sridevi and Ibrahim, Eiman and Khandige,
   Prasanna Shama and Garcia, Dario Salguero and Koppula, Sushruta and
   Gasmi, Amin",,20.0,WOS:001454700800001,,,paper,artificial intelligence in stroke rehabilitation from acute care to long term recovery,10.1016/j.neuroscience.2025.03.017,https://doi.org/10.1016/j.neuroscience.2025.03.017,https://doi.org/10.1016/j.neuroscience.2025.03.017,167.623,citations=20; year=2025; risk_terms=2; physical_terms=2; prestige_venue=mandatory_candidate,https://doi.org/10.1016/j.neuroscience.2025.03.017,True,200,https://linkinghub.elsevier.com/retrieve/pii/S0306452225002180,text/html;charset=UTF-8,
97,,2018,"``You're Fired,{''} Says the Robot: The Rise of Automation in the
   Workplace, Technophobes, and Fears of Unemployment","The rapid adoption of new technologies in the workplace, especially
   robotics and artificial intelligence (AI), has motivated some
   researchers to determine what effects such technologies may have. Few
   scholars, however, have examined the possibility that a large segment of
   the population is apprehensive about the quick pace of technological
   change and encroachment into modern life. Drawing from economic
   projections about the future of the digital economy and from literature
   in the sociology of technology and emotions, this article explores
   whether certain fears of technology exacerbate fears of unemployment and
   financial insecurity. Using data from Wave 2 of the Chapman Survey of
   American Fears (N = 1,541), I find that there exists a sizable
   population of technophobes or those who fear robots, AI, and technology
   they do not understand. Technophobes are also more likely than
   nontechnophobes to report having anxiety-related mental health issues
   and to fear unemployment and financial insecurity. With advances in
   robotics and AI, the threat of technological unemployment is discussed
   as a real concern among a substantial portion of the American
   population.",SOCIAL SCIENCE COMPUTER REVIEW,,Article,10.1177/0894439317698637,,,,"McClure, Paul K.",,253.0,WOS:000429943900001,,,paper,you re fired says the robot the rise of automation in the workplace technophobes and fears of unemployment,10.1177/0894439317698637,https://doi.org/10.1177/0894439317698637,https://doi.org/10.1177/0894439317698637,167.523,citations=253; year=2018; risk_terms=1; physical_terms=3; prestige_venue=mandatory_candidate,https://doi.org/10.1177/0894439317698637,True,200,https://journals.sagepub.com/doi/10.1177/0894439317698637,text/html;charset=UTF-8,
98,,2022,CNN Based Automated Weed Detection System Using UAV Imagery,"The problem of weeds in crops is a natural problem for farmers. Machine
   Learning (ML), Deep Learning (DL), and Unmanned Aerial Vehicles (UAV)
   are among the advanced technologies that should be used in order to
   reduce the use of pesticides while also protecting the environment and
   ensuring the safety of crops. Deep Learning-based crop and weed
   identification systems have the potential to save money while also
   reducing environmental stress. The accuracy of ML/DL models has been
   proven to be restricted in the past due to a variety of factors,
   including the selection of an efficient wavelength, spatial resolution,
   and the selection and tuning of hyperparameters. The purpose of the
   current research is to develop a new automated weed detecting system
   that uses Convolution Neural Network (CNN) classification for a real
   dataset of 4400 UAV pictures with 15336 segments. Snapshots were used to
   choose the optimal parameters for the proposed CNN LVQ model. The soil
   class achieved the user accuracy of 100\% with the proposed CNN LVQ
   model, followed by soybean (99.79\%), grass (98.58\%), and broadleaf
   (98.32\%). The developed CNN LVQ model showed an overall accuracy of
   99.44\% after rigorous hyperparameter tuning for weed detection,
   significantly higher than previously reported studies.",COMPUTER SYSTEMS SCIENCE AND ENGINEERING,,Article,10.32604/csse.2022.023016,,,,"Haq, Mohd Anul",,152.0,WOS:000740935600004,,,paper,cnn based automated weed detection system using uav imagery,10.32604/csse.2022.023016,https://doi.org/10.32604/csse.2022.023016,https://doi.org/10.32604/csse.2022.023016,167.426,citations=152; year=2022; risk_terms=2; physical_terms=1; prestige_venue=mandatory_candidate,https://doi.org/10.32604/csse.2022.023016,True,200,https://www.techscience.com/csse/v42n2/46130,text/html; charset=UTF-8,
99,,2026,Soft robotics for personalized and sustainable wearables,"Soft robotic systems prevail in wearable and haptic applications,
   offering adaptability, safety and comfort. In this Review, we explore
   the integration of soft robotics in wearable designs for applications in
   assistance, rehabilitation and haptic sensory stimulation. We outline
   various types of soft actuators, examining their properties with regard
   to adjustable stiffness, mechanical responsiveness and sensing
   capabilities and their integration into wearable devices for health-care
   applications. We also highlight challenges and opportunities in
   developing sustainable, self-healing, self-powering and self-actuating
   soft robots, particularly with regard to achieving efficient energy
   usage, long-term durability and personalized control. Finally, we
   examine how machine learning might be explored to optimize the
   performance and adaptability of soft robotic devices to transform
   real-time data into actionable insights for personalized experiences.",NATURE REVIEWS BIOENGINEERING,,Review,10.1038/s44222-025-00359-6,,,,"van Oosterhout, Anke and Robertson, Matthew A. and Paik, Jamie",,6.0,WOS:001577697000001,,,paper,soft robotics for personalized and sustainable wearables,10.1038/s44222-025-00359-6,https://doi.org/10.1038/s44222-025-00359-6,https://doi.org/10.1038/s44222-025-00359-6,167.243,citations=6; year=2026; risk_terms=2; physical_terms=5; prestige_venue=mandatory_candidate,https://doi.org/10.1038/s44222-025-00359-6,True,200,https://www.nature.com/articles/s44222-025-00359-6,"text/html; charset=""UTF-8""",
100,,2012,"Advancing data assimilation in operational hydrologic forecasting: progresses, challenges, and emerging opportunities","Abstract. Data assimilation (DA) holds considerable potential for improving hydrologic predictions as demonstrated in numerous research studies. However, advances in hydrologic DA research have not been adequately or timely implemented in operational forecast systems to improve the skill of forecasts for better informed real-world decision making. This is due in part to a lack of mechanisms to properly quantify the uncertainty in observations and forecast models in real-time forecasting situations and to conduct the merging of data and models in a way that is adequately efficient and transparent to operational forecasters. The need for effective DA of useful hydrologic data into the forecast process has become increasingly recognized in recent years. This motivated a hydrologic DA workshop in Delft, the Netherlands in November 2010, which focused on advancing DA in operational hydrologic forecasting and water resources management. As an outcome of the workshop, this paper reviews, in relevant detail, the current status of DA applications in both hydrologic research and operational practices, and discusses the existing or potential hurdles and challenges in transitioning hydrologic DA research into cost-effective operational forecasting tools, as well as the potential pathways and newly emerging opportunities for overcoming these challenges. Several related aspects are discussed, including (1) theoretical or mathematical aspects in DA algorithms, (2) the estimation of different types of uncertainty, (3) new observations and their objective use in hydrologic DA, (4) the use of DA for real-time control of water resources systems, and (5) the development of community-based, generic DA tools for hydrologic applications. It is recommended that cost-effective transition of hydrologic DA from research to operations should be helped by developing community-based, generic modeling and DA tools or frameworks, and through fostering collaborative efforts among hydrologic modellers, DA developers, and operational forecasters.",Hydrology and earth system sciences,Copernicus Publications,article,10.5194/hess-16-3863-2012,https://openalex.org/W2114971337,https://doi.org/10.5194/hess-16-3863-2012,,"['Y. Liu', 'Albrecht Weerts', 'Martyn Clark', 'Harrie‐Jan Hendricks Franssen', 'Sujay V. Kumar', 'Hamid Moradkhani', 'Dong‐Jun Seo', 'Dirk Schwanenberg', 'Paul J. Smith', 'Albert I. J. M. van Dijk', 'N. van Velzen', 'Minxue He', 'H. Lee', 'Seong Jin Noh', 'Oldřich Rakovec', 'P. J. Restrepo']",Y. Liu,488.0,https://openalex.org/W2114971337,control | physical,,paper,advancing data assimilation in operational hydrologic forecasting progresses challenges and emerging opportunities,10.5194/hess-16-3863-2012,https://doi.org/10.5194/hess-16-3863-2012,https://doi.org/10.5194/hess-16-3863-2012,166.693,citations=488; year=2012; risk_terms=1; physical_terms=1; prestige_venue=mandatory_candidate,https://doi.org/10.5194/hess-16-3863-2012,True,200,https://hess.copernicus.org/articles/16/3863/2012/,text/html,
101,,2024,Advancing Autonomous Vehicle Safety: Machine Learning to Predict Sensor-Related Accident Severity,"Autonomous vehicles (AVs) represent an exciting frontier in transportation, promising increased safety and efficiency on the roads. However, like any technological advancement, they are not immune to accidents. Understanding the severity of accidents involving AVs is crucial for enhancing their reliability and ensuring public trust in this transformative technology. To address this challenge, our study has employed cutting-edge natural language processing techniques combined with machine learning to predict the severity of accidents involving AVs. Our study has contributed significantly by creating a novel dataset derived from post-disengagement accident reports, covering the years 2019-2022. This dataset comprises detailed descriptions of accidents, sensor information, and other critical parameters. Moreover, we have introduced a novel approach called Multi-Distance Synthetic Technique (MDST) to balance the imbalanced nature of our dataset, which included only 334 samples due to the rarity of such accident data. Utilizing MDST for data balancing, we aimed to enhance the robustness of our analysis. Additionally, we employed Recursive Feature Selection (RFS) to extract a valuable feature set that was crucial in predicting accident severity. Leveraging this selected feature set, we trained an ensemble model, which remarkably outperformed expectations, achieving an impressive accuracy score of 0.92.",IEEE Access,Institute of Electrical and Electronics Engineers,article,10.1109/access.2024.3366990,https://openalex.org/W4391935169,https://doi.org/10.1109/access.2024.3366990,,"['Rahman Shafique', 'Furqan Rustam', 'Sheriff Murtala', 'Anca Delia Jurcut', 'Gyu Sang Choi']",Rahman Shafique,31.0,https://openalex.org/W4391935169,autonomous system | autonomous systems | autonomous vehicle | autonomous vehicles | robot | robotic | robotics,Autonomous Vehicles,paper,advancing autonomous vehicle safety machine learning to predict sensor related accident severity,10.1109/access.2024.3366990,https://doi.org/10.1109/access.2024.3366990,https://doi.org/10.1109/access.2024.3366990,166.52,citations=31; year=2024; risk_terms=6; physical_terms=4,https://doi.org/10.1109/access.2024.3366990,True,202,https://ieeexplore.ieee.org/document/10439194/,text/html; charset=UTF-8,
102,,2025,"Reviewing human-robot collaboration in manufacturing: Opportunities and
   challenges in the context of industry 5.0","Industry 4.0 (I4.0) has been characterized by the increasing use of
   automation, artificial intelligence, and big data in manufacturing. It
   has brought different machines, tools, robots and devices together
   through integration with cyber-physical systems as well as Internet of
   Things and computer systems. This has dramatically improved efficiency,
   productivity, and flexibility of automated systems, but it has also
   raised concerns about the impact of automation on jobs, the ethical
   considerations and the future of work in general. Industry 5.0 (I5.0) is
   the next manufacturing paradigm evolution and builds on I4.0 with the
   addition of `people', in which robots will be designed to work alongside
   humans in a safe and efficient manner. Human-robot collaboration (HRC)
   is its key enabler. In manufacturing, HRC has the potential to improve
   safety, efficiency, and productivity by allowing humans to focus on
   tasks that require creativity, judgment, and flexibility, while robots
   perform more repetitive and dangerous tasks. This paper explores the
   concept of HRC and its advancement within 21st century industry. It
   identifies the opportunities and challenges arising from the
   interactions between robots and humans in manufacturing applications,
   assembly, and inspection. It also highlights the significance of HRC in
   I4.0 and its potential in I5.0. In addition, the role of artificial
   intelligence, machine learning, large language models, information
   modelling (ontologies) and new emerging digital technologies (augmented
   reality, virtual reality, digital twins, cyberphysical system) in the
   development of HRC and I5.0 is documented and discussed adding new
   perspectives to the growing literature in this area. This investigation
   sheds light on the emerging paradigms that have come about as parts of
   I5.0 and the transformative role of human-robot interaction in shaping
   the future of manufacturing. This critical review provides a realistic
   picture of manufacturing automation and the benefits and weaknesses of
   current HRC systems. It presents a researched view on the concept,
   needs, enabling technologies and system frameworks of human-robot
   interaction in manufacturing, providing a practical vision and research
   agenda for future work in this area and its associated systems.",ROBOTICS AND COMPUTER-INTEGRATED MANUFACTURING,,Review,10.1016/j.rcim.2024.102937,,,,"Dhanda, Mandeep and Rogers, Benedict Alexander and Hall, Stephanie and
   Dekoninck, Elies and Dhokia, Vimal",,90.0,WOS:001420527800001,,,paper,reviewing human robot collaboration in manufacturing opportunities and challenges in the context of industry 5 0,10.1016/j.rcim.2024.102937,https://doi.org/10.1016/j.rcim.2024.102937,https://doi.org/10.1016/j.rcim.2024.102937,166.152,citations=90; year=2025; risk_terms=3; physical_terms=4,https://doi.org/10.1016/j.rcim.2024.102937,True,200,https://linkinghub.elsevier.com/retrieve/pii/S0736584524002242,text/html;charset=UTF-8,
103,,2022,In situ bidirectional human-robot value alignment,"A prerequisite for social coordination is bidirectional communication
   between teammates, each playing two roles simultaneously: as receptive
   listeners and expressive speakers. For robots working with humans in
   complex situations with multiple goals that differ in importance,
   failure to fulfill the expectation of either role could undermine group
   performance due to misalignment of values between humans and robots.
   Specifically, a robot needs to serve as an effective listener to infer
   human users' intents from instructions and feedback and as an expressive
   speaker to explain its decision processes to users. Here, we investigate
   how to foster effective bidirectional human-robot communications in the
   context of value alignment-collaborative robots and users form an
   aligned understanding of the importance of possible task goals. We
   propose an explainable artificial intelligence (XAI) system in which a
   group of robots predicts users' values by taking in situ feedback into
   consideration while communicating their decision processes to users
   through explanations. To learn from human feedback, our XAI system
   integrates a cooperative communication model for inferring human values
   associated with multiple desirable goals. To be interpretable to humans,
   the system simulates human mental dynamics and predicts optimal
   explanations using graphical models. We conducted psychological
   experiments to examine the core components of the proposed computational
   framework. Our results show that real-time human-robot mutual
   understanding in complex cooperative tasks is achievable with a learning
   model based on bidirectional communication. We believe that this
   interaction framework can shed light on bidirectional value alignment in
   communicative XAI systems and, more broadly, in future human-machine
   teaming systems.",SCIENCE ROBOTICS,,Article,10.1126/scirobotics.abm4183,,,,"Yuan, Luyao and Gao, Xiaofeng and Zheng, Zilong and Edmonds, Mark and
   Wu, Ying Nian and Rossano, Federico and Lu, Hongjing and Zhu, Yixin and
   Zhu, Song-Chun",,67.0,WOS:000829417100001,,,paper,in situ bidirectional human robot value alignment,10.1126/scirobotics.abm4183,https://doi.org/10.1126/scirobotics.abm4183,https://doi.org/10.1126/scirobotics.abm4183,166.073,citations=67; year=2022; risk_terms=2; physical_terms=3; prestige_venue=mandatory_candidate,https://doi.org/10.1126/scirobotics.abm4183,True,200,https://www.science.org/doi/10.1126/scirobotics.abm4183,text/html;charset=UTF-8,
104,,2020,Mechanisms of collision recovery in flying beetles and flapping-wing robots,"Protection in the wings Beetles have hardened forewings for the protection of their bodies and hindwings, and their use during crawling or burrowing is well understood. However, the behavior of the larger hindwings during collisions in flight has not been clear because they do not readily flex. Phan and Park present a detailed study of the folding and unfolding mechanisms of the hindwings in free-flying rhinoceros beetles in which the wings were impacted during flight to simulate a cluttered environment (see the Perspective by Sun). They found that origami-like folds in the wing could rapidly collapse on impact and then spring back, thus acting as shock absorbers and stabilizers. The authors replicated this behavior in a flapping-wing robot, enabling it to fly safely after collisions. Science , this issue p. 1214 ; see also p. 1165",Science,American Association for the Advancement of Science,article,10.1126/science.abd3285,https://openalex.org/W3109936944,https://doi.org/10.1126/science.abd3285,,"['Hoang Vu Phan', 'Hoon Cheol Park']",Hoang Vu Phan,158.0,https://openalex.org/W3109936944,autonomous system | autonomous systems | robot | robot control | robotic | robotics,Robot Control,paper,mechanisms of collision recovery in flying beetles and flapping wing robots,10.1126/science.abd3285,https://doi.org/10.1126/science.abd3285,https://doi.org/10.1126/science.abd3285,165.965,citations=158; year=2020; risk_terms=2; physical_terms=3; prestige_venue=mandatory_candidate,https://doi.org/10.1126/science.abd3285,True,200,https://www.science.org/doi/10.1126/science.abd3285,text/html;charset=UTF-8,
105,,2023,"Artificial Intelligence (AI) and Robotics in Elderly Healthcare:
   Enabling Independence and Quality of Life","We are being urged to redefine aging and only use positive terminology
   when discussing it. It is unacceptable to use a derogatory term like
   ``aging tsunami.{''} This is unfortunate because it comes at a time when
   geriatrics is precariously balancing itself. Geriatricians are growing
   far too slowly to supply an adequate number of medical professionals to
   meet the needs of the rapidly aging senior population. The global aging
   population poses significant challenges for healthcare systems and
   providing elderly care. In recent years, artificial intelligence (AI)
   and robotics have emerged as promising technologies to address these
   challenges by enabling independence and enhancing the quality of life
   for older adults. This review article examines the applications of AI
   and robotics in elderly care, focusing on their role in promoting
   independence, monitoring health, helping, and enhancing social
   interaction. The article also discusses the ethical considerations,
   challenges, and future directions in implementing AI and robotics in
   elderly care.",CUREUS JOURNAL OF MEDICAL SCIENCE,,Article,10.7759/cureus.42905,,,,"Padhan, Srikanta and Mohapatra, Avilash and Ramasamy, Senthil Kumar and
   Agrawal, Sanjana",,57.0,WOS:001054883500025,,,paper,artificial intelligence ai and robotics in elderly healthcare enabling independence and quality of life,10.7759/cureus.42905,https://doi.org/10.7759/cureus.42905,https://doi.org/10.7759/cureus.42905,165.846,citations=57; year=2023; risk_terms=1; physical_terms=2; prestige_venue=mandatory_candidate,https://doi.org/10.7759/cureus.42905,True,200,https://www.cureus.com/articles/175952-artificial-intelligence-ai-and-robotics-in-elderly-healthcare-enabling-independence-and-quality-of-life,text/html; charset=utf-8,
106,,2025,"Automated Rill Erosion Detection in Tailing Dams Using UAV Imagery and
   Machine Learning","Tailings are residual materials and waste products generated during
   mining and mineral processing. In recent times, there has been a notable
   increase in tailing dam failures, which can be attributed to the lack of
   specific regulations addressing stability criteria, design standards,
   and comprehensive monitoring of erosion in the dam's structure caused by
   intense or continuous precipitation throughout the dam's lifecycle. As
   manual inspection's time and resource costs hinder effective monitoring,
   the present study aims to address this issue by proposing a novel
   approach utilizing machine learning techniques, specifically
   convolutional neural network (CNN) and U-Net to automate the monitoring
   process. The methodology includes five main steps: collecting
   high-quality UAV imagery data, pre-processing of images, photogrammetry,
   classification by CNN, and robustness test using U-Net for rill
   detection. To validate the proposed methodology, a real case study was
   employed for data collection and rill erosion identification in the
   research. Experimental findings from two CNNs showcased precise
   identification of images highlighting rill erosions at 87.75\% and 89\%,
   respectively. Furthermore, results from three U-Net variations exhibited
   accuracy ranging from 85.98 to 90.17\%. The proposed approach
   efficiently detected erosion in tailings dam structures, mitigating
   safety risks associated with dam failures.",ARABIAN JOURNAL FOR SCIENCE AND ENGINEERING,,Article,10.1007/s13369-024-09550-0,,,,"Gomez, Jose A. and Kamran-Pishhesari, Alireza and Sattarvand, Javad",,8.0,WOS:001317335400001,,,paper,automated rill erosion detection in tailing dams using uav imagery and machine learning,10.1007/s13369-024-09550-0,https://doi.org/10.1007/s13369-024-09550-0,https://doi.org/10.1007/s13369-024-09550-0,165.761,citations=8; year=2025; risk_terms=5; physical_terms=1; prestige_venue=mandatory_candidate,https://doi.org/10.1007/s13369-024-09550-0,True,200,https://link.springer.com/article/10.1007/s13369-024-09550-0,text/html; charset=utf-8,
107,,2024,"Adversarial FDI Attack Monitoring: Toward Secure Defense of Industrial
   Electronics","With the rapid developments in computational and communication
   resources, modern industrial electronics systems can leverage networked
   structures to realize wireless remote control. However, owing to the
   intrinsically more open attributes of their cyberrealms, an adversary
   could eavesdrop on the sensitive information of control systems to
   elaborate insidious false data injection (FDI) attacks, leading to the
   destruction of safety performance at the control systems level while
   potentially also performing disguising capabilities against traditional
   anomaly detectors. In this article, we first introduce three kinds of
   FDI attack monitoring architectures while discussing their applicability
   to stealthy corruptions and capturing their advantages and deficiencies.
   Then, we discuss the significant meanings of FDI attack monitoring for
   deploying secure defense control, where the interconnections as well as
   the distinctions between safety and security, the methodologies of
   isolation and compensation for FDI attack-resilient control, and their
   great potential of integration with information security and machine
   learning techniques are discussed. Finally, a case study of an
   autonomous robot in an industrial electronics system is performed to
   provide viewpoints for researchers and practitioners. The purpose of
   this review is to retrospect the representative results on FDI attack
   monitoring and control and provide meticulous insights to advance the
   developments in safety and reliability of cyberphysical systems (CPSs).",IEEE INDUSTRIAL ELECTRONICS MAGAZINE,,Article,10.1109/MIE.2023.3292988,,,,"Ma, Renjie and Hu, Zhijian and Yang, Hongyan and Jiang, Yuchen and Huo,
   Mingyi and Luo, Hao and Yang, Rongni",,29.0,WOS:001043277100001,,,paper,adversarial fdi attack monitoring toward secure defense of industrial electronics,10.1109/mie.2023.3292988,https://doi.org/10.1109/mie.2023.3292988,https://doi.org/10.1109/mie.2023.3292988,165.617,citations=29; year=2024; risk_terms=6; physical_terms=4,https://doi.org/10.1109/mie.2023.3292988,True,202,https://ieeexplore.ieee.org/document/10197314/,text/html; charset=UTF-8,
108,,2025,"Hierarchical Safe Reinforcement Learning Control for Leader-Follower
   Systems With Prescribed Performance","This paper proposes a hierarchical safe reinforcement learning with
   prescribed performance control (HSRL-PPC) scheme to address the
   challenges of interconnected leader-follower systems operating in
   complex environments. The framework consists of two levels: at the
   higher level, the leader agent detects and avoids moving obstacles while
   planning optimal paths; at the lower level, the follower agent tracks
   the leader within strict prescribed performance bounds. We formulate the
   optimal prescribed performance safe control problem and solve it using
   the Hamilton-Jacobi-Bellman (HJB) equation. Due to system nonlinearity
   and obstacle complexity, we approximate the leader's optimal value
   function using a state-following neural network that efficiently
   extrapolates training data to neighboring states, while employing a
   regular critic neural network for the follower's value function
   approximation. Lyapunov stability analysis demonstrates the closed-loop
   system's theoretical guarantees. Experimental results from two
   simulation examples and hardware tests with a quadcopter-vehicle system
   validate the effectiveness of the proposed approach in achieving safe
   navigation and precise tracking performance in dynamic environments.",IEEE TRANSACTIONS ON AUTOMATION SCIENCE AND ENGINEERING,,Article,10.1109/TASE.2025.3596912,,,,"Tan, Junkai and Xue, Shuangsi and Li, Huan and Guo, Zihang and Cao, Hui
   and Chen, Badong",,25.0,WOS:001551585000008,,,paper,hierarchical safe reinforcement learning control for leader follower systems with prescribed performance,10.1109/tase.2025.3596912,https://doi.org/10.1109/tase.2025.3596912,https://doi.org/10.1109/tase.2025.3596912,165.613,citations=25; year=2025; risk_terms=1; physical_terms=2; prestige_venue=mandatory_candidate,https://doi.org/10.1109/tase.2025.3596912,True,202,https://ieeexplore.ieee.org/document/11121383/,text/html; charset=UTF-8,
109,,2026,"Haptic guidance: Advancements, challenges, and future directions in
   human-computer interaction","Haptic guidance changes how humans interact with computers by using
   touch-based feedback to support learning, control, and decision-making.
   This review presents an overview of recent progress in haptic guidance
   systems, focusing on how different types of feedback, such as force,
   vibration, and movement, can be combined to create more natural and
   effective experiences. These technologies are now widely used in fields
   such as robotic surgery, rehabilitation, virtual and augmented reality,
   teleoperation, assistive devices, and education. The paper outlines the
   core components of haptic systems, including sensors, actuators, and
   control methods, and explains how they work together to simulate the
   sense of touch. It also explores different feedback strategies and how
   they help users perform complex tasks more safely and accurately.
   Despite these advancements, several challenges remain. These include
   delays in system response, limited portability, high cost, and
   difficulty adapting to different users. There are also important ethical
   concerns, such as privacy, accessibility, and over-reliance on
   technology. The review highlights current trends, such as the use of
   artificial intelligence, soft materials, and wearable devices, which are
   helping to make haptic systems smarter, smaller, and more personalized.
   Future work should focus on making these systems more affordable,
   inclusive and reliable, especially for long-term and real-world use.
   With continued progress, haptic guidance has the potential to greatly
   enhance how people learn, work, and interact across digital and physical
   environments.","PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART C-JOURNAL OF
   MECHANICAL ENGINEERING SCIENCE",,Review,10.1177/09544062261416177,,,,"Sirwal, Sohaib Ahmad and Ahmad, Babar and Koul, Majid Hameed",,2.0,WOS:001687922900001,,,paper,haptic guidance advancements challenges and future directions in human computer interaction,10.1177/09544062261416177,https://doi.org/10.1177/09544062261416177,https://doi.org/10.1177/09544062261416177,165.381,citations=2; year=2026; risk_terms=4; physical_terms=5; prestige_venue=mandatory_candidate,https://doi.org/10.1177/09544062261416177,True,200,https://journals.sagepub.com/doi/10.1177/09544062261416177,text/html;charset=UTF-8,
110,,2024,"Ethics of artificial intelligence and robotics in the architecture,
   engineering, and construction industry","Artificial intelligence (AI) and robotics research and implementation
   emerged in the architecture, engineering, and construction (AEC)
   industry to positively impact project efficiency and effectiveness
   concerns such as safety, productivity, and quality. This shift, however,
   warrants the need for ethical considerations of AI and robotics adoption
   due to its potential negative impacts on aspects such as job security,
   safety, and privacy. Nevertheless, this did not receive sufficient
   attention, particularly within the academic community. This research
   systematically reviews AI and robotics research through the lens of
   ethics in the AEC community for the past five years. It identifies nine
   key ethical issues namely job loss, data privacy, data security, data
   transparency, decision-making conflict, acceptance and trust,
   reliability and safety, fear of surveillance, and liability, by
   summarizing existing literature and filtering it further based on its
   AEC relevance. Furthermore, thirteen research topics along the process
   were identified based on existing AEC studies that had direct relevance
   to the theme of ethics in general and their parallels are further
   discussed. Finally, the current challenges and knowledge gaps are
   discussed and seven specific future research directions are recommended.
   This study not only signifies more stakeholder awareness of this
   important topic but also provides imminent steps towards safer and more
   efficient realization.",AUTOMATION IN CONSTRUCTION,,Review,10.1016/j.autcon.2024.105369,,,,"Liang, Ci-Jyun and Le, Thai-Hoa and Ham, Youngjib and Mantha, Bharadwaj
   R. K. and Cheng, Marvin H. and Lin, Jacob J.",,58.0,WOS:001223310800001,,,paper,ethics of artificial intelligence and robotics in the architecture engineering and construction industry,10.1016/j.autcon.2024.105369,https://doi.org/10.1016/j.autcon.2024.105369,https://doi.org/10.1016/j.autcon.2024.105369,165.086,citations=58; year=2024; risk_terms=7; physical_terms=2,https://doi.org/10.1016/j.autcon.2024.105369,True,200,https://linkinghub.elsevier.com/retrieve/pii/S0926580524001055,text/html;charset=UTF-8,
111,,2025,"Blockchain-Enabled IDPS and Federated Learning for Enhancing CPS
   Security against Advanced Persistent Threats in Zero Trust Architectures","The growing integration of edge computing and Internet of Things devices
   in Industry 4.0 has heightened the complexity and sophistication of
   advanced persistent threats (APTs), challenging the effectiveness of
   traditional security solutions. To safeguard cyber-physical systems
   (CPS) within zero trust architecture environments, this study introduces
   a novel federated learning and blockchain-enabled intrusion detection
   and prevention system (FL-BIDPS). Leveraging blockchain technology and
   federated learning, FL-BIDPS ensures secure, immutable logging and
   verification while preserving privacy through decentralized threat
   detection. By enabling collaborative threat detection without the need
   to transfer raw data, the solution minimizes the risk of data breaches.
   The integration of blockchain technology guarantees that all security
   incidents are recorded in an immutable, tamper-proof manner.
   Additionally, hypothetical evaluations demonstrate the system's enhanced
   efficiency in detecting and preventing APTs, alongside significant
   improvements in privacy and security features. This innovative approach
   offers a dependable, scalable, and sustainable solution for protecting
   CPS in an increasingly vulnerable and interconnected landscape,
   overcoming the limitations of traditional security methods.",HUMAN-CENTRIC COMPUTING AND INFORMATION SCIENCES,,Article,10.22967/HCIS.2025.15.022,,,,"Arif, Tuba and Jo, Byunghyun and Kang, Jungho and Park, Jong Hyuk",,5.0,WOS:001442738500001,,,paper,blockchain enabled idps and federated learning for enhancing cps security against advanced persistent threats in zero trust architectures,10.22967/hcis.2025.15.022,https://doi.org/10.22967/hcis.2025.15.022,https://doi.org/10.22967/hcis.2025.15.022,165.085,citations=5; year=2025; risk_terms=6; physical_terms=1; prestige_venue=mandatory_candidate,https://doi.org/10.22967/hcis.2025.15.022,True,200,http://hcisj.com/articles/?HCIS202515022,text/html; charset=utf-8,
