match_score,card_idx,card_badge,card_label,card_refs_before,overlap_tags,rank,source_file,year,title,abstract,venue,institution,document_type,doi,url,landing_page_url,pdf_url,authors,first_author,citations,record_id,matched_terms,matched_l3,record_type,title_key,doi_key,candidate_url,url_key,score,selection_reason,checked_url,access_ok,status_code,final_url,content_type,access_error,justification,refs_after
1.055,70,PHYSRISK-REF-0009,동적 장애물 반응 실패 (Dynamic obstacle response failure),4,navigation;vehicle,28,,2025,"AI-based low-altitude delivery fresh food supply Chain: Research
   progress and trends","Background: Fresh food is an indispensable part of daily life and is
   consumed by people in relatively large quantities. However, it is a
   perishable food, which can easily lead to a decline in freshness and a
   decrease in nutritional value during the supply chain process, and
   therefore the efficient operation of its supply chain is crucial for
   ensuring product quality, reducing wastage, lowering costs, and
   improving customer satisfaction. Scope and approach: Here, we examine
   how integrating low-altitude delivery technologies-such as unmanned
   aerial vehicles (UAVs)-with artificial intelligence (AI) can transform
   freshness preservation and operational sustainability. The combination
   of low-altitude delivery technology (e.g., UAVs) and AI provides a new
   paradigm for the efficiency and intelligence of fresh food supply chain.
   This paper analyzes the important role of AI in demand forecasting and
   inventory management, path optimization and dynamic scheduling, quality
   monitoring and management, Autonomous obstacle avoidance and safety
   control, and highlighting the innovation potential of UAV-enabled supply
   chain delivery. The challenges and future development direction of
   AIlow-altitude delivery in fresh food supply chain are discussed. Key
   findings and conclusions: This review shows that AI-driven low-altitude
   delivery can improve the efficiency and sustainability of the fresh food
   supply chain and help to protect the quality characteristics of fresh
   food. However, technological and public acceptability hurdles remain,
   including the need for low-noise UAVs, continued advancements in drone
   capabilities, the establishment of robust regulatory standards, and the
   protection of data security. Despite these challenges, the integration
   of AI-driven low-altitude delivery technologies into fresh food supply
   chains represents an emerging trend in delivery innovation. Integrating
   UAVs with unmanned electric refrigerated vehicles and delivery robots is
   expected to form an efficient and environmentally sustainable delivery
   model. Adopting shared-use UAV fleets for low-altitude fresh food
   delivery can reduce operational costs while supporting multifunctional
   applications in drone delivery. By adopting these innovations,
   AI-enabled low-altitude delivery systems could transform fresh food
   supply chains, minimizing waste, and aligning with global sustainability
   goals.",TRENDS IN FOOD SCIENCE \& TECHNOLOGY,,Article,10.1016/j.tifs.2025.105056,,,,"Zhao, Yonggan and Zhang, Min and Mujumdar, Arun S. and Adhikari, Benu
   and Rui, Luming",,12.0,WOS:001487621100001,,,paper,ai based low altitude delivery fresh food supply chain research progress and trends,10.1016/j.tifs.2025.105056,https://doi.org/10.1016/j.tifs.2025.105056,https://doi.org/10.1016/j.tifs.2025.105056,180.909,citations=12; year=2025; risk_terms=4; physical_terms=4; prestige_venue=mandatory_candidate,https://doi.org/10.1016/j.tifs.2025.105056,True,200.0,https://linkinghub.elsevier.com/retrieve/pii/S092422442500192X,text/html;charset=UTF-8,,"피지컬 AI 시스템에서 동적 장애물 반응 실패이 실제 안전 문제로 이어질 수 있음을 다룬다; AI-based low-altitude deliver… (Zhao et al., 2025)",5
0.975,61,PHYSBENCH-REF-0079,이동형 양팔 협조 실패 (Mobile bimanual coordination failure),1,collision;manipulation,104,,2024,"Design and Experimental Validation of Deep Reinforcement Learning-Based
   Fast Trajectory Planning and Control for Mobile Robot in Unknown
   Environment","This article is concerned with the problem of planning optimal maneuver
   trajectories and guiding the mobile robot toward target positions in
   uncertain environments for exploration purposes. A hierarchical deep
   learning-based control framework is proposed which consists of an upper
   level motion planning layer and a lower level waypoint tracking layer.
   In the motion planning phase, a recurrent deep neural network
   (RDNN)-based algorithm is adopted to predict the optimal maneuver
   profiles for the mobile robot. This approach is built upon a recently
   proposed idea of using deep neural networks (DNNs) to approximate the
   optimal motion trajectories, which has been validated that a fast
   approximation performance can be achieved. To further enhance the
   network prediction performance, a recurrent network model capable of
   fully exploiting the inherent relationship between preoptimized system
   state and control pairs is advocated. In the lower level, a deep
   reinforcement learning (DRL)-based collision-free control algorithm is
   established to achieve the waypoint tracking task in an uncertain
   environment (e.g., the existence of unexpected obstacles). Since this
   approach allows the control policy to directly learn from human
   demonstration data, the time required by the training process can be
   significantly reduced. Moreover, a noisy prioritized experience replay
   (PER) algorithm is proposed to improve the exploring rate of control
   policy. The effectiveness of applying the proposed deep learning-based
   control is validated by executing a number of simulation and
   experimental case studies. The simulation result shows that the proposed
   DRL method outperforms the vanilla PER algorithm in terms of training
   speed. Experimental videos are also uploaded, and the corresponding
   results confirm that the proposed strategy is able to fulfill the
   autonomous exploration mission with improved motion planning
   performance, enhanced collision avoidance ability, and less training
   time.",IEEE TRANSACTIONS ON NEURAL NETWORKS AND LEARNING SYSTEMS,,Article,10.1109/TNNLS.2022.3209154,,,,"Chai, Runqi and Niu, Hanlin and Carrasco, Joaquin and Arvin, Farshad and
   Yin, Hujun and Lennox, Barry",,276.0,WOS:000869051000001,,,paper,design and experimental validation of deep reinforcement learning based fast trajectory planning and control for mobile robot in unknown environment,10.1109/tnnls.2022.3209154,https://doi.org/10.1109/tnnls.2022.3209154,https://doi.org/10.1109/tnnls.2022.3209154,166.736,citations=276; year=2024; risk_terms=1; physical_terms=3,https://doi.org/10.1109/tnnls.2022.3209154,True,202.0,https://ieeexplore.ieee.org/document/9913936/,text/html; charset=UTF-8,,"안전 강화학습에서 이동형 양팔 협조 실패이 실제 안전 문제로 이어질 수 있음을 다룬다; Design and Experimental Valid… (Chai et al., 2024)",2
0.975,35,PHYSBENCH-REF-0081,휴머노이드 제로샷 전이 불안정성 (Zero-shot humanoid sim-to-real instability),2,collision;humanoid,154,,2025,"Estimated Informed Anytime Search for Sampling-Based Planning via
   Adaptive Sampler","Path planning in robotics often involves solving continuously valued,
   high-dimensional problems. Popular informed approaches include
   graph-based searches, such as A{*}, and sampling-based methods, such as
   Informed RRT{*}, which utilize informed set and anytime strategies to
   expedite path optimization incrementally. Informed sampling-based
   planners define informed sets as subsets of the problem domain based on
   the current best solution cost. However, when no solution is found,
   these planners re-sample and explore the entire configuration space,
   which is time-consuming and computationally expensive. This article
   introduces Multi-Informed Trees (MIT{*}), a novel planner that
   constructs estimated informed sets based on prior admissible solution
   costs before finding the initial solution, thereby accelerating the
   initial convergence rate. Moreover, MIT{*} employs an adaptive sampler
   that dynamically adjusts the sampling strategy based on the exploration
   process. Furthermore, MIT{*} utilizes length-related adaptive sparse
   collision checks to guide lazy reverse search. These features enhance
   path cost efficiency and computation times while ensuring high success
   rates in confined scenarios. Through a series of simulations and
   real-world experiments, it is confirmed that MIT{*} outperforms existing
   single-query, sampling-based planners for problems in
   \$\textbackslash{}mathbb \{R\}<\^{}>\{4\}\$ to \$\textbackslash{}mathbb
   \{R\}<\^{}>\{16\}\$ and has been successfully applied to real-world
   robot manipulation tasks. A video showcasing our experimental results is
   available at: https://youtu.be/30RsBIdexTU Note to Practitioners-The
   motivation for this work stems from the challenges faced by existing
   informed path planners in high-dimensional, continuously valued
   environments, particularly when an initial feasible solution is
   difficult to find. Traditional asymmetric bidirectional planners rely on
   the best current solution to define problem subsets. When a lazy path
   has been found through lazy reverse search, these planners tend to
   re-sample and explore the entire problem space, which could hinder the
   path planning process. Our proposed MIT{*} algorithm addresses this
   issue by constructing an estimated informed set based on prior
   admissible solution costs before finding the initial solution. This
   estimated set helps to narrow the search area, thereby accelerating the
   initial convergence rate. MIT{*} also integrates an adaptive sampling
   strategy that dynamically adjusts based on the ongoing exploration
   process, enhancing the planner's ability to efficiently navigate through
   challenging spaces. Furthermore, MIT{*} employs adaptive sparse
   collision checks, which guide the lazy reverse search that balances
   computational efficiency with accuracy in pathfinding. The proposed
   algorithm can be applied to industrial robots, humanoid robots, or
   service robots to achieve efficient path planning.",IEEE TRANSACTIONS ON AUTOMATION SCIENCE AND ENGINEERING,,Article,10.1109/TASE.2025.3590084,,,,"Zhang, Liding and Cai, Kuanqi and Zhang, Yu and Bing, Zhenshan and Wang,
   Chaoqun and Wu, Fan and Haddadin, Sami and Knoll, Alois",,6.0,WOS:001534494100020,,,paper,estimated informed anytime search for sampling based planning via adaptive sampler,10.1109/tase.2025.3590084,https://doi.org/10.1109/tase.2025.3590084,https://doi.org/10.1109/tase.2025.3590084,162.243,citations=6; year=2025; risk_terms=1; physical_terms=5; prestige_venue=mandatory_candidate,https://doi.org/10.1109/tase.2025.3590084,True,202.0,https://ieeexplore.ieee.org/document/11083625/,text/html; charset=UTF-8,,"피지컬 AI 시스템에서 휴머노이드 제로샷 전이 불안정성이 실제 안전 문제로 이어질 수 있음을 다룬다; Estimated Informed Anytime Se… (Zhang et al., 2025)",3
0.972,7,PHYSBENCH-REF-0031,영상-행동 공격 안전 위반 (Safety violation under video-action attack),1,security,80,,2026,"Enhancing Dynamic Security Assessment in Smart Grids Through Quantum
   Federated Learning","Dynamic Security Assessment (DSA) is critical for maintaining stability
   in large-scale smart grids, especially with the growing integration of
   renewable energy sources and the inherent uncertainties. Traditional
   model-based analytical methods are increasingly inadequate under these
   complex conditions. To address these challenges, we propose a pioneering
   Quantum Federated Learning-based DSA (QFLDSA) method by combining hybrid
   quantum-classical machine learning and federated learning. QFLDSA offers
   an effective way to deal with high-dimensional data and uncertainties
   inherent in the grid. Moreover, QFLDSA leverages the unique capabilities
   of quantum computing to enhance the processing of differential-algebraic
   equations that underpin grid stability. This paper demonstrates through
   extensive simulations that QFLDSA significantly outperforms traditional
   methods, achieving the highest average F1-score performance at 97.94\%,
   while maintaining 97.67 \$\textbackslash{}pm\$ 0.17\% prediction
   accuracy on both classical and quantum computing devices only with fewer
   transmitted model parameters (reducing up to \$\textbackslash{}sim\$
   1000X). These enhancements enable more reliable and rapid deployment of
   preventive stability control measures across smart grids. Our results
   underscore QFLDSA's potential as a robust solution for the dynamic
   security challenges of modern smart grids, paving the way for future
   innovations in grid management technology. Note to Practitioners-In the
   rapidly evolving world of smart cyber-physical grids, ensuring the
   stability of electric power systems is paramount. Failures in these
   systems can lead to catastrophic blackouts, affecting countless homes
   and businesses. Traditional DSA methods to assess and ensure this
   stability, while effective, are becoming increasingly complex and
   vulnerable to single points of failure or cyberattacks. Enter the QFLDSA
   method, a novel approach we introduce in this paper. In simple terms,
   this method combines the strengths of quantum machine learning and
   federated learning to analyze data efficiently across a distributed
   system. Here's why these matters: 1) Localized Analysis: Instead of
   relying on a central hub to analyze all data, QFLDSA allows for
   localized data analysis. This means that if one part of the system
   fails, it does not bring down the entire grid's analysis capabilities.
   It is akin to having multiple control rooms instead of one, ensuring
   that a problem in one room does not halt the entire operation. 2)
   Future-Ready: As we move towards a future where quantum computing
   becomes more prevalent, QFLDSA is designed to work seamlessly with both
   today's classical devices and tomorrow's quantum devices. This ensures
   that as technology evolves, our method remains relevant and efficient.
   3) Proven Performance: We have not just introduced a new method; we have
   rigorously tested it. Our theoretical proofs and practical tests confirm
   that QFLDSA offers accurate and efficient data analysis for smart grids.
   For industry professionals, the takeaway is clear: if looking for a
   resilient, future-ready, and proven method to ensure the stability of
   smart grid, QFLDSA offers a compelling solution.",IEEE TRANSACTIONS ON AUTOMATION SCIENCE AND ENGINEERING,,Article,10.1109/TASE.2024.3486070,,,,"Ren, Chao and Dong, Zhao Yang and Skoglund, Mikael and Gao, Yulan and
   Wang, Tianjing and Zhang, Rui",,18.0,WOS:001358248400001,,,paper,enhancing dynamic security assessment in smart grids through quantum federated learning,10.1109/tase.2024.3486070,https://doi.org/10.1109/tase.2024.3486070,https://doi.org/10.1109/tase.2024.3486070,171.222,citations=18; year=2026; risk_terms=4; physical_terms=1; prestige_venue=mandatory_candidate,https://doi.org/10.1109/tase.2024.3486070,True,202.0,https://ieeexplore.ieee.org/document/10750145/,text/html; charset=UTF-8,,"피지컬 AI 시스템에서 영상-행동 공격 안전 위반이 실제 안전 문제로 이어질 수 있음을 다룬다; Enhancing Dynamic Security As… (Ren et al., 2026)",2
0.958,39,PHYSBENCH-REF-0005,그리퍼 형상·유형 제약 위반 (Gripper geometry and type constraint violation),2,collision;manipulation,11,,2025,"A Hybrid Framework Based on Bio-Signal and Built-in Force Sensor for
   Human-Robot Active Co-Carrying","Human-robot collaboration represents a promising avenue for applications
   in future factory scenarios. Existing work predominantly concentrates on
   passive assistance based on real-time sensing sensor like force sensors,
   while only a few studies have ventured into the exploration and
   realization of active assistance provided by robots with the assistance
   of predictive sensors. This paper proposes an innovative hybrid
   framework that combines human bio-signal information with built-in robot
   force sensors to implement human-robot active collaboration. First, a
   Hill-type muscle-skeleton model is adopted and calibrated through
   partial swarm optimization (PSO). With this model, surface
   electromyography(sEMG) is used to estimate human limb stiffness. Then,
   an Radial Basis Function neural network (RBFNN) compensator is developed
   to account for the uncertainty in human-object-robot dynamics.
   Subsequently, we propose an adaptive variable impedance controller,
   incorporating a global bias into the neural network architecture. This
   innovative modification serves to augment the system's robustness,
   streamline the network configuration by curtailing the number of hidden
   neurons, and consequently, facilitate more consistent and efficient
   human-robot interaction behavior. Finally, we substantiate the
   effectiveness of the proposed methodology through a two-link robotic
   simulation experiment and a real-world co-carrying task employing with
   the Baxter robot and human partner. These rigorous evaluations unveil a
   significant alleviation of task-related human workload attributed to our
   proposed framework. Note to Practitioners-This framework aims to address
   the existing research gap in human-robot collaboration, particularly
   involving bio-signal utilization, to facilitate perceptive active
   assistance within a typical industrial assembly scenario. In such
   representative tasks, many studies primarily employ real-time sensors
   such as force, position. These sensors, while essential, are limited by
   their detection principles and require collaborative operation to
   ascertain stiffness and realize passive assistance. Conversely,
   bio-signals intrinsically contain stiffness information and exhibit
   prospective characteristics that can be leveraged for stiffness
   prediction. In this typical task, we design a human-robot co-transport
   system with two crucial characteristics: first, the robot is capable of
   detecting human stiffness tendencies and comprehending human intent,
   leading to self-adjusting robotic behavior that provides enhanced
   protection for the transported object. Secondly, the newly proposed
   controller can manage sudden disturbances and execute self-repairs, thus
   increasing the task success rate and ensuring worker safety.",IEEE TRANSACTIONS ON AUTOMATION SCIENCE AND ENGINEERING,,Article,10.1109/TASE.2024.3395921,,,,"Hu, Leyun and Zhai, Di-Hua and Yu, Dongdong and Xia, Yuanqing",,9.0,WOS:001218677900001,,,paper,a hybrid framework based on bio signal and built in force sensor for human robot active co carrying,10.1109/tase.2024.3395921,https://doi.org/10.1109/tase.2024.3395921,https://doi.org/10.1109/tase.2024.3395921,192.236,citations=9; year=2025; risk_terms=5; physical_terms=6; prestige_venue=mandatory_candidate,https://doi.org/10.1109/tase.2024.3395921,True,202.0,https://ieeexplore.ieee.org/document/10521602/,text/html; charset=UTF-8,,"사람-로봇 상호작용 안전에서 그리퍼 형상·유형 제약 위반이 실제 안전 문제로 이어질 수 있음을 다룬다; A Hybrid Framework Based on B… (Hu et al., 2025)",3
0.95,143,PHYSRISK-REF-0036,피지컬 자동화 노동 대체 (Embodied automation labor displacement),1,medical;security,160,,2024,"Standardizing an Ontology for Ethically Aligned Robotic and Autonomous
   Systems","Domain-specific ontologies support system design and can establish a
   framework for fulfilling user-level, safety, or ethical requirements.
   The IEEE 7007-2021 Ontological Standard for ethically driven robotics
   and automation systems is the first industry standard to introduce a
   structure of ontologies concerning robot ethics and related fields, such
   as data privacy, transparency, responsibility, and accountability,
   offering a systems science approach to support the ethically aligned
   design of complex cyber-physical systems (CPSs) and robots particularly.
   This article provides a comprehensive overview of the main ontological
   commitments composing the foundation of the standard, the rationale
   behind their development, together with use cases of applications.
   Future directions for ethically aligned robotics and artificial
   intelligence (AI)-based systems along IEEE 7007-2021 are outlined,
   taking into account the exponentially growing fields of service and
   medical robotics.",IEEE TRANSACTIONS ON SYSTEMS MAN CYBERNETICS-SYSTEMS,,Article,10.1109/TSMC.2023.3330981,,,,"Houghtaling, Michael A. and Fiorini, Sandro Rama and Fabiano, Nicola and
   Goncalves, Paulo J. S. and Ulgen, Ozlem and Haidegger, Tamas and
   Carbonera, Joel Luis and Olszewska, Joanna Isabelle and Page, Brian and
   Murahwi, Zvikomborero and Prestes, Edson",,31.0,WOS:001112832200001,,,paper,standardizing an ontology for ethically aligned robotic and autonomous systems,10.1109/tsmc.2023.3330981,https://doi.org/10.1109/tsmc.2023.3330981,https://doi.org/10.1109/tsmc.2023.3330981,161.52,citations=31; year=2024; risk_terms=5; physical_terms=4,https://doi.org/10.1109/tsmc.2023.3330981,True,202.0,https://ieeexplore.ieee.org/document/10335707/,text/html; charset=UTF-8,,"피지컬 AI 시스템에서 피지컬 자동화 노동 대체이 실제 안전 문제로 이어질 수 있음을 다룬다; Standardizing an Ontology for… (Houghtaling et al., 2024)",2
0.932,75,PHYSRISK-REF-0014,정밀 운동 제어 불안정성 (Fine motor control instability),1,manipulation;medical,57,,2025,"Constrained Reinforcement Learning Using Distributional Representation
   for Trustworthy Quadrotor UAV Tracking Control","Simultaneously accurate and reliable tracking control for quadrotors in
   complex dynamic environments is challenging. The chaotic nature of
   aerodynamics, derived from drag forces and moment variations, makes
   precise identification difficult. Consequently, many existing quadrotor
   tracking systems treat these aerodynamic effects as simple
   `disturbances' in conventional control approaches. We propose a novel
   and interpretable trajectory tracker integrating a distributional
   Reinforcement Learning (RL) disturbance estimator for unknown
   aerodynamic effects with a Stochastic Model Predictive Controller
   (SMPC). Specifically, the proposed estimator `Constrained Distributional
   REinforced-Disturbance-estimator' (ConsDRED) effectively identifies
   uncertainties between the true and estimated values of aerodynamic
   effects. Control parameterization employs simplified affine disturbance
   feedback to ensure convexity, which is seamlessly integrated with the
   SMPC. We theoretically guarantee that ConsDRED achieves an optimal
   global convergence rate, and sublinear rates if constraints are violated
   with certain error decreases as neural network dimensions increase. To
   demonstrate practicality, we show convergent training, in simulation and
   real-world experiments, and empirically verify that ConsDRED is less
   sensitive to hyperparameter settings compared with canonical constrained
   RL. Our system substantially improves accumulative tracking errors by at
   least 70\%, compared with the recent art. Importantly, the proposed
   ConsDRED-SMPC framework balances the trade-off between pursuing high
   performance and obeying conservative constraints for practical
   implementations. Note to Practitioners-This work is motivated by
   challenges in training Reinforcement Learning (RL) for autonomous
   navigation in unmanned aerial vehicles, but its implications extend to
   other high-criticality applications in, for example, healthcare and
   financial services. The implementation of RL algorithm policies may
   exhibit various deficiencies, including (i) opaque or unstable training
   due to the blackbox nature of deep neural networks, (ii) difficulty in
   reproducing RL outcomes, and (iii) heightened costs associated with
   robustness investigation, e.g., hyperparameter tuning and
   generalization. We present a novel `Constrained Distributional
   REinforced-Disturbance-estimator' (ConsDRED) to identify uncertainties
   arising from aerodynamic disturbances in agile flight. The proposed
   algorithm demonstrates at least an optimal convergence rate for both
   global optimization and constraint violations. Theoretical guarantees
   offered by this approach can make training convergence processes more
   transparent and provide a degree of confidence in the expected
   convergence outcomes in real-world applications, thereby addressing, to
   a considerable extent, the deficiencies related to (i) and (ii). Our
   robustness investigation, related to (iii), empirically demonstrates
   that ConsDRED is significantly less sensitive to hyperparameter settings
   compared to traditional constrained RL approaches. The experiments
   further showcase the generalization capability of ConsDRED by
   introducing new and previously unseen external forces in real-world
   scenarios. While ConsDRED strikes a reasonable balance between
   performance and interpretability, there remains a trade-off with
   conservative decision-making. Hence, we must strike a balance between
   the desired degree of interpretability and the acceptable level of
   scalability in RL algorithms.
   Our proposed flight control framework evidences such a balance between
   high performance and safety constraints. A fundamental limitation is the
   computational complexity, where we sample at 16 Hz for disturbance
   estimation owing to limited onboard computational resources. This may be
   improved in the future by implementing dedicated hardware.",IEEE TRANSACTIONS ON AUTOMATION SCIENCE AND ENGINEERING,,Article,10.1109/TASE.2024.3432405,,,,"Wang, Yanran and Boyle, David",,13.0,WOS:001283793500001,,,paper,constrained reinforcement learning using distributional representation for trustworthy quadrotor uav tracking control,10.1109/tase.2024.3432405,https://doi.org/10.1109/tase.2024.3432405,https://doi.org/10.1109/tase.2024.3432405,176.947,citations=13; year=2025; risk_terms=4; physical_terms=3; prestige_venue=mandatory_candidate,https://doi.org/10.1109/tase.2024.3432405,True,202.0,https://ieeexplore.ieee.org/document/10614102/,text/html; charset=UTF-8,,"드론·저고도 비행 안전에서 정밀 운동 제어 불안정성이 실제 안전 문제로 이어질 수 있음을 다룬다; Constrained Reinforcement Lea… (Wang et al., 2025)",2
0.93,38,PHYSBENCH-REF-0040,기반 모델 고유의 리스크 (Foundation-model-specific robot risk),1,security,160,,2024,"Standardizing an Ontology for Ethically Aligned Robotic and Autonomous
   Systems","Domain-specific ontologies support system design and can establish a
   framework for fulfilling user-level, safety, or ethical requirements.
   The IEEE 7007-2021 Ontological Standard for ethically driven robotics
   and automation systems is the first industry standard to introduce a
   structure of ontologies concerning robot ethics and related fields, such
   as data privacy, transparency, responsibility, and accountability,
   offering a systems science approach to support the ethically aligned
   design of complex cyber-physical systems (CPSs) and robots particularly.
   This article provides a comprehensive overview of the main ontological
   commitments composing the foundation of the standard, the rationale
   behind their development, together with use cases of applications.
   Future directions for ethically aligned robotics and artificial
   intelligence (AI)-based systems along IEEE 7007-2021 are outlined,
   taking into account the exponentially growing fields of service and
   medical robotics.",IEEE TRANSACTIONS ON SYSTEMS MAN CYBERNETICS-SYSTEMS,,Article,10.1109/TSMC.2023.3330981,,,,"Houghtaling, Michael A. and Fiorini, Sandro Rama and Fabiano, Nicola and
   Goncalves, Paulo J. S. and Ulgen, Ozlem and Haidegger, Tamas and
   Carbonera, Joel Luis and Olszewska, Joanna Isabelle and Page, Brian and
   Murahwi, Zvikomborero and Prestes, Edson",,31.0,WOS:001112832200001,,,paper,standardizing an ontology for ethically aligned robotic and autonomous systems,10.1109/tsmc.2023.3330981,https://doi.org/10.1109/tsmc.2023.3330981,https://doi.org/10.1109/tsmc.2023.3330981,161.52,citations=31; year=2024; risk_terms=5; physical_terms=4,https://doi.org/10.1109/tsmc.2023.3330981,True,202.0,https://ieeexplore.ieee.org/document/10335707/,text/html; charset=UTF-8,,"피지컬 AI 시스템에서 기반 모델 고유의 리스크이 실제 안전 문제로 이어질 수 있음을 다룬다; Standardizing an Ontology for… (Houghtaling et al., 2024)",2
0.925,64,PHYSBENCH-REF-0085,가정 장기 계획 조작 위험 (Household long-horizon manipulation risk),1,collision;manipulation,12,,2024,"Vision-and Tactile-Based Continuous Multimodal Intention and Attention
   Recognition for Safer Physical Human-Robot Interaction","Employing skin-like tactile sensors on robots enhances both the safety
   and usability of collaborative robots by adding the capability to detect
   human contact. Unfortunately, simple binary tactile sensors alone cannot
   determine the context of the human contact-whether it is a deliberate
   interaction or an unintended collision that requires safety manoeuvres.
   Many published methods classify discrete interactions using more
   advanced tactile sensors or by analysing joint torques. Instead, we
   propose to augment the intention recognition capabilities of simple
   binary tactile sensors by adding a robot-mounted camera for human
   posture analysis. Different interaction characteristics, including touch
   location, human pose, and gaze direction, are used to train a supervised
   machine learning algorithm to classify whether a touch is intentional or
   not with an F1-score of 86\%. We demonstrate that multimodal intention
   recognition is significantly more accurate than monomodal analyses with
   the collaborative robot Baxter. Furthermore, our method can also
   continuously monitor interactions that fluidly change between
   intentional or unintentional by gauging the user's attention through
   gaze. If a user stops paying attention mid-task, the proposed intention
   and attention recognition algorithm can activate safety features to
   prevent unsafe interactions. We also employ a feature reduction
   technique that reduces the number of inputs to five to achieve a more
   generalized low-dimensional classifier. This simplification both reduces
   the amount of training data required and improves real-world
   classification accuracy. It also renders the method potentially agnostic
   to the robot and touch sensor architectures while achieving a high
   degree of task adaptability.Note to Practitioners-Whenever a user
   interacts physically with a robot, such as in collaborative
   manufacturing, the robot may respond to unintended touch inputs from the
   user. This may be through body collisions or that the user is suddenly
   distracted and is no longer paying attention to what they are doing. We
   propose an easy-to-implement method to augment safety of physical
   human-robot collaboration by determining whether the touch from a user
   is intentional or not through the use of robot-mounted basic touch
   sensors and computer vision. The algorithm examines the location of the
   user's hands relative to the touched sensors in addition to observing
   where the user is looking. Machine learning is then used to classify in
   real-time, with an F1-score of 86\%, whether a touch is intentional or
   not such that the robot can react accordingly. The method is
   particularly applicable in collaborative manufacturing contexts, but can
   also be applied anywhere where a user physically interacts with a robot.
   We demonstrate the utility of the method in enhancing safety during
   human-robot collaboration through a simulated collaborative
   manufacturing scenario with the robot Baxter, but the method can easily
   be adapted to other systems.",IEEE TRANSACTIONS ON AUTOMATION SCIENCE AND ENGINEERING,,Article,10.1109/TASE.2023.3276856,,,,"Wong, Christopher Yee and Vergez, Lucas and Suleiman, Wael",,26.0,WOS:001005759800001,,,paper,vision and tactile based continuous multimodal intention and attention recognition for safer physical human robot interaction,10.1109/tase.2023.3276856,https://doi.org/10.1109/tase.2023.3276856,https://doi.org/10.1109/tase.2023.3276856,191.142,citations=26; year=2024; risk_terms=3; physical_terms=5; prestige_venue=mandatory_candidate,https://doi.org/10.1109/tase.2023.3276856,True,202.0,https://ieeexplore.ieee.org/document/10144527/,text/html; charset=UTF-8,,"사람-로봇 상호작용 안전에서 가정 장기 계획 조작 위험이 실제 안전 문제로 이어질 수 있음을 다룬다; Vision-and Tactile-Based Cont… (Wong et al., 2024)",2
0.903,167,PHYSRISK-REF-0024,신체 자율성 침해 (Bodily autonomy intrusion),2,medical;security,64,,2025,"A comprehensive survey of Federated Intrusion Detection Systems:
   Techniques, challenges and solutions","Cyberattacks have increased radically over the last years, while the
   exploitation of Artificial Intelligence (AI) leads to the implementation
   of even smarter attacks which subsequently require solutions that will
   efficiently confront them. This need is indulged by incorporating
   Federated Intrusion Detection Systems (FIDS), which have been widely
   employed in multiple scenarios involving communication in cyber-physical
   systems. These include, but are not limited to, the Internet of Things
   (IoT) devices, Industrial IoT (IIoT), healthcare systems (Internet of
   Medical Things/IoMT), Internet of Vehicles (IoV), Smart Manufacturing
   (SM), Supervisory Control and Data Acquisition (SCADA) systems,
   Multi-access Edge Computing (MEC) devices, among others. Tackling the
   challenge of cyberthreats in all the aforementioned scenarios is of
   utmost importance for assuring the safety and continuous functionality
   of the operations, crucial for maintaining proper procedures in all
   Critical Infrastructures (CIs). For this purpose, pertinent knowledge of
   the current status in state-of-the-art (SOTA) federated intrusion
   detection methods is mandatory, towards encompassing while
   simultaneously evolving them in order to timely detect and mitigate
   cyberattack incidents. In this study, we address this challenge and
   provide the readers with an overview of FL implementations regarding
   Intrusion Detection in several CIs. Additionally, the distinct
   communication protocols, attack types and datasets utilized are
   thoroughly discussed. Finally, the latest Machine Learning (ML) and Deep
   Learning (DL) frameworks and libraries to implement such methods are
   also provided.",COMPUTER SCIENCE REVIEW,,Review,10.1016/j.cosrev.2024.100717,,,,"Makris, Ioannis and Karampasi, Aikaterini and Radoglou-Grammatikis,
   Panagiotis and Episkopos, Nikolaos and Iturbe, Eider and Rios, Erkuden
   and Piperigkos, Nikos and Lalos, Aris and Xenakis, Christos and Lagkas,
   Thomas and Argyriou, Vasileios and Sarigiannidis, Panagiotis",,17.0,WOS:001392500300001,,,paper,a comprehensive survey of federated intrusion detection systems techniques challenges and solutions,10.1016/j.cosrev.2024.100717,https://doi.org/10.1016/j.cosrev.2024.100717,https://doi.org/10.1016/j.cosrev.2024.100717,175.465,citations=17; year=2025; risk_terms=3; physical_terms=3; prestige_venue=mandatory_candidate,https://doi.org/10.1016/j.cosrev.2024.100717,True,200.0,https://linkinghub.elsevier.com/retrieve/pii/S157401372400100X,text/html;charset=UTF-8,,"공격·스푸핑 탐지에서 신체 자율성 침해이 실제 안전 문제로 이어질 수 있음을 다룬다; A comprehensive survey of Fed… (Makris et al., 2025)",3
